lat,lng,road,species
-35.24718258,149.1346461,MOUAT STREET,EASTERN GREY KANGAROO
-35.27814065,149.1633645,MOUNT AINSLIE DRIVE,SWAMP WALLABY
-35.18412977,149.0763319,KURINGA DRIVE,EASTERN GREY KANGAROO
-35.18309484,149.07714280000002,CLARRIE HERMES DRIVE,EASTERN GREY KANGAROO
-35.24545778,149.1665571,RIVETT STREET,EASTERN GREY KANGAROO
-35.27187948,149.1646961,MOUNT AINSLIE DRIVE,EASTERN GREY KANGAROO
-35.383264399999995,149.0900156,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.44374797,148.9593668,TIDBINBILLA ROAD,EASTERN GREY KANGAROO
-35.3224627,149.0582996,MCCONCHIE CIRCUIT,EASTERN GREY KANGAROO
-35.33717638,149.1215888,LA PEROUSE STREET,EASTERN GREY KANGAROO
-35.38477257,149.0947779,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.325561799999996,149.0981316,HAMPDEN PLACE,EASTERN GREY KANGAROO
-35.44562788,149.1120877,THARWA DRIVE,EASTERN GREY KANGAROO
-35.44489522,149.1169323,VONWILLER CRESCENT,EASTERN GREY KANGAROO
-35.41096978,149.1152308,CASTLETON CRESCENT,EASTERN GREY KANGAROO
-35.3391044,149.1249374,BEAGLE STREET,EASTERN GREY KANGAROO
-35.27842787,149.0804879,GLENLOCH INTERCHANGE,EASTERN GREY KANGAROO
-35.27783382,149.0795796,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.31047783,149.0881168,DUNROSSIL DRIVE,EASTERN GREY KANGAROO
-35.32977464,149.122801,FLINDERS WAY,EASTERN GREY KANGAROO
-35.46201593,149.10839319999997,TEMPLESTOWE AVENUE,EASTERN GREY KANGAROO
-35.58581797,149.138513,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.19500947,149.0959229,,EASTERN GREY KANGAROO
-35.31907227,149.0901039,YARRA GLEN,EASTERN GREY KANGAROO
-35.35068469,149.10453859999998,DUNOON STREET,EASTERN GREY KANGAROO
-35.39255078,149.1030704,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.20733097,149.06832240000003,LAVAN PLACE,EASTERN GREY KANGAROO
-35.26002396,149.13677009999998,MAJURA AVENUE,EASTERN GREY KANGAROO
-35.33848325,149.0528406,NAMATJIRA DRIVE,RED NECKED WALLABY
-35.31385208,149.09345390000001,COTTER ROAD,EASTERN GREY KANGAROO
-35.233320500000005,149.08682919999998,GINNINDERRA DRIVE,EASTERN GREY KANGAROO
-35.17866258,149.1450954,MAX PURNELL STREET,EASTERN GREY KANGAROO
-35.33914062,149.1223114,RELIANCE STREET,EASTERN GREY KANGAROO
-35.38383423,149.0918681,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.4039958,149.06440569999998,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.26811892,149.0748239,BINDUBI STREET,EASTERN GREY KANGAROO
-35.32766799,149.0172567,MOUNT STROMLO ROAD,EASTERN GREY KANGAROO
-35.46295283,149.11042859999998,TEMPLESTOWE AVENUE,EASTERN GREY KANGAROO
-35.22311756,149.0599256,MUSSON CLOSE,WALLAROO
-35.32095162,149.0250144,DAVE MCINNES ROAD,EASTERN GREY KANGAROO
-35.34833054,149.1231267,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.38062929,149.1791101,LANYON DRIVE,RED NECKED WALLABY
-35.445352899999996,149.113544,THARWA DRIVE,EASTERN GREY KANGAROO
-35.25903884,149.152026,HOBSON PLACE,OTHER
-35.30050392,149.1899099,SPITFIRE AVENUE,OTHER
-35.447045,149.0665882,,WOMBAT
-35.39672413,149.0242833,KAMBAH POOL ROAD,WOMBAT
-35.2566939,149.15184059999999,HANNAN CRESCENT,BRUSHTAIL POSSUM
-35.31601538,149.1980514,SCHERGER DRIVE,EASTERN GREY KANGAROO
-35.22293632,149.1441011,FLEMINGTON ROAD,EASTERN GREY KANGAROO
-35.34488498,149.0469097,STREETON DRIVE,EASTERN GREY KANGAROO
-35.25089522,149.1480396,DUMARESQ STREET,EASTERN GREY KANGAROO
-35.22052435,149.1783944,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.34596349,149.11737069999998,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.32408885,149.15220119999998,CANBERRA AVENUE,EASTERN GREY KANGAROO
-35.40393056,149.0646162,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.49931420000001,148.91974209999998,CORIN ROAD,RED NECKED WALLABY
-35.30261473,149.1158997,FORSTER CRESCENT,EASTERN GREY KANGAROO
-35.21315233,149.1796292,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.33922333,149.17341580000001,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.31095894,149.11298630000002,ADELAIDE AVENUE,EASTERN GREY KANGAROO
-35.310493799999996,149.1114894,ADELAIDE AVENUE,EASTERN GREY KANGAROO
-35.31067515,149.1184268,ADELAIDE AVENUE,EASTERN GREY KANGAROO
-35.41337072,149.14471830000002,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.39304448,149.1030364,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.274054,149.06337230000003,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.29572168,149.03462109999998,JOHN GORTON DRIVE,EASTERN GREY KANGAROO
-35.31631245,149.03562130000003,JOHN GORTON DRIVE,EASTERN GREY KANGAROO
-35.15392109,149.1415606,DJERRKURA STREET,EASTERN GREY KANGAROO
-35.21440572,149.18656289999998,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.21523772,149.1854941,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.39345917,149.106806,ERINDALE DRIVE,EASTERN GREY KANGAROO
-35.24395461,149.1153229,GINNINDERRA DRIVE,EASTERN GREY KANGAROO
-35.39720875,149.1492919,MUGGA LANE,EASTERN GREY KANGAROO
-35.26936298,149.0660439,,EASTERN GREY KANGAROO
-35.39448527,149.1409654,MUGGA LANE,EASTERN GREY KANGAROO
-35.32660465,149.0641267,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.38676327,149.1219149,LONG GULLY ROAD,EASTERN GREY KANGAROO
-35.38653132,149.1214099,LONG GULLY ROAD,EASTERN GREY KANGAROO
-35.43068961,149.13392199999998,OLD TUGGERANONG ROAD,EASTERN GREY KANGAROO
-35.4051018,149.07368490000002,BIBB PLACE,EASTERN GREY KANGAROO
-35.35683991,149.06995980000002,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.24924738,149.09017659999998,HAYDON DRIVE,RED NECKED WALLABY
-35.24519992,149.1123834,,EASTERN GREY KANGAROO
-35.22247157,149.1734563,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.32779157,149.0266099,EUCUMBENE DRIVE,EASTERN GREY KANGAROO
-35.24241829,149.07770209999998,WHELAN STREET,EASTERN GREY KANGAROO
-35.2790502,149.15195780000002,,EASTERN GREY KANGAROO
-35.2149679,149.1137906,WORONORA STREET,EASTERN GREY KANGAROO
-35.1810908,149.14054919999998,ELM GROVE,EASTERN GREY KANGAROO
-35.33704549,149.0009632,COTTER ROAD,EASTERN GREY KANGAROO
-35.24833377,149.07227930000002,HAGON PLACE,EASTERN GREY KANGAROO
-35.31511287,149.10824119999998,HOPETOUN CIRCUIT,EASTERN GREY KANGAROO
-35.3252468,149.10200369999998,,EASTERN GREY KANGAROO
-35.26014784,149.15289009999998,DUFFY STREET,EASTERN GREY KANGAROO
-35.36864288,149.0596056,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.32740427,149.11650769999997,RED HILL DRIVE,EASTERN GREY KANGAROO
-35.27623585,149.1134495,CLUNIES ROSS STREET,EASTERN GREY KANGAROO
-35.31924433,149.1130904,STONEHAVEN CRESCENT,EASTERN GREY KANGAROO
-35.23015773,149.1669332,ANTILL STREET,EASTERN GREY KANGAROO
-35.33401585,149.1224966,MUGGA WAY,EASTERN GREY KANGAROO
-35.25246359,148.96188769999998,,WALLAROO
-35.33022221,149.0638917,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.23469029,149.1661358,ANTILL STREET,EASTERN GREY KANGAROO
-35.25093683,149.1537975,OFFICER CRESCENT,EASTERN GREY KANGAROO
-35.29368077,148.9941028,URIARRA ROAD,EASTERN GREY KANGAROO
-35.28651756,149.11574299999998,PARKES WAY,EASTERN GREY KANGAROO
-35.27377395,149.1952238,MAJURA ROAD,EASTERN GREY KANGAROO
-35.44333892,149.097925,THARWA DRIVE,EASTERN GREY KANGAROO
-35.22186434,149.0650335,GINNINDERRA DRIVE,EASTERN GREY KANGAROO
-35.2422998,149.08762439999998,COLLEGE STREET,EASTERN GREY KANGAROO
-35.53440412,149.07912869999998,SMITHS ROAD,EASTERN GREY KANGAROO
-35.44528781,149.0932024,THARWA DRIVE,EASTERN GREY KANGAROO
-35.18795075,149.0824132,CURRAN DRIVE,EASTERN GREY KANGAROO
-35.34616817,149.1194465,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.35435238,149.071111,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.34035545,149.0506694,STREETON DRIVE,WALLAROO
-35.26616913,149.1478196,FOVEAUX STREET,EASTERN GREY KANGAROO
-35.28291161,149.1506946,CRESWELL STREET,EASTERN GREY KANGAROO
-35.28230435,149.1506365,CRESWELL STREET,EASTERN GREY KANGAROO
-35.2848883,149.0907743,PARKES WAY,EASTERN GREY KANGAROO
-35.3888907,149.1311118,LONG GULLY ROAD,EASTERN GREY KANGAROO
-35.28293525,149.16978390000003,NORTHCOTT DRIVE,EASTERN GREY KANGAROO
-35.3443662,149.1374841,MUGGA LANE,EASTERN GREY KANGAROO
-35.43319118,149.11443549999998,JOHNSON DRIVE,EASTERN GREY KANGAROO
-35.44358168,149.1005391,DUGGAN STREET,EASTERN GREY KANGAROO
-35.25607552,149.1608543,PHILLIP AVENUE,EASTERN GREY KANGAROO
-35.25204598,149.162243,MADIGAN STREET,EASTERN GREY KANGAROO
-35.32734017,149.06392780000002,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.26634811,149.0343415,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.18762686,149.09298080000002,MIDWINTER PLACE,EASTERN GREY KANGAROO
-35.25498613,149.0747224,BINDUBI STREET,EASTERN GREY KANGAROO
-35.442413099999996,149.0990769,PENNINGTON CRESCENT,EASTERN GREY KANGAROO
-35.22299353,149.17132560000002,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.23262016,149.0854918,PANTOWORA STREET,EASTERN GREY KANGAROO
-35.37887787,149.093538,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.40818273,149.063417,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.33917814,149.243158,,EASTERN GREY KANGAROO
-35.44498663,149.0933356,THARWA DRIVE,EASTERN GREY KANGAROO
-35.34815107,149.13832659999997,MUGGA LANE,EASTERN GREY KANGAROO
-35.27677208,149.07830239999998,BINDUBI STREET,EASTERN GREY KANGAROO
-35.27865095,149.1116058,CLUNIES ROSS STREET,EASTERN GREY KANGAROO
-35.40934765,149.12279569999998,COYNE STREET,EASTERN GREY KANGAROO
-35.44104569,149.08687690000002,ARMBRUSTER STREET,EASTERN GREY KANGAROO
-35.43407476,149.08788700000002,HURTLE AVENUE,EASTERN GREY KANGAROO
-35.21742455,149.11699950000002,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.39340496,149.1389748,MUGGA LANE,EASTERN GREY KANGAROO
-35.2708487,149.15104219999998,WOLSELEY DRIVE,EASTERN GREY KANGAROO
-35.45664879,149.09534730000001,LAKE PLACE,EASTERN GREY KANGAROO
-35.4482093,149.06747190000002,POINT HUT ROAD,EASTERN GREY KANGAROO
-35.24058179,149.10431830000002,BRAYBROOKE STREET,EASTERN GREY KANGAROO
-35.16023425,149.1467896,MAZA PLACE,EASTERN GREY KANGAROO
-35.235096999999996,149.12231,CLAXTON CRESCENT,EASTERN GREY KANGAROO
-35.46156442,149.10417030000002,JOHN RUSSELL CIRCUIT,EASTERN GREY KANGAROO
-35.44196468,149.0937481,DRAKEFORD DRIVE,EASTERN GREY KANGAROO
-35.43995955,149.0883264,ARMBRUSTER STREET,EASTERN GREY KANGAROO
-35.25134553,149.1639816,MADIGAN STREET,EASTERN GREY KANGAROO
-35.43976662,149.1274539,LIENHOP STREET,EASTERN GREY KANGAROO
-35.44575817,149.1116824,THARWA DRIVE,EASTERN GREY KANGAROO
-35.44543155,149.1107757,O'CONNOR CIRCUIT,EASTERN GREY KANGAROO
-35.4415495,149.12097759999997,LAWRENCE WACKETT CRESCENT,EASTERN GREY KANGAROO
-35.23169577,149.1251676,ELLENBOROUGH STREET,EASTERN GREY KANGAROO
-35.34541971,149.11622219999998,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.33993773,149.1688835,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.34593317,149.1106956,WALLANGARA STREET,EASTERN GREY KANGAROO
-35.34537866,149.1134669,RUSDEN STREET,EASTERN GREY KANGAROO
-35.32979799,149.1227251,FLINDERS WAY,EASTERN GREY KANGAROO
-35.39837582,149.117726,CHATAWAY CRESCENT,EASTERN GREY KANGAROO
-35.31694845,149.06322769999997,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.33295126,149.1130816,BRERETON STREET,EASTERN GREY KANGAROO
-35.34464902,149.13374530000002,MONARO CRESCENT,EASTERN GREY KANGAROO
-35.37620627,149.09301609999997,ATHLLON DRIVE,WALLABY
-35.16898291,149.12518469999998,LEVEN STREET,WALLABY
-35.18231336,149.07770580000002,CLARRIE HERMES DRIVE,EASTERN GREY KANGAROO
-35.42127898,149.1434276,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.31925604,149.1135293,STONEHAVEN CRESCENT,EASTERN GREY KANGAROO
-35.30340241,149.17388369999998,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.426152200000004,149.1389269,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.30217206,149.06521180000001,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.35619199,149.0316076,,RED NECKED WALLABY
-35.23106487,149.0809856,GINNINDERRA DRIVE,EASTERN GREY KANGAROO
-35.17699704,149.0835059,CLARRIE HERMES DRIVE,EASTERN GREY KANGAROO
-35.35076466,149.13535469999997,MUGGA LANE,EASTERN GREY KANGAROO
-35.33707653,149.0009405,COTTER ROAD,EASTERN GREY KANGAROO
-35.32918234,149.1200991,,EASTERN GREY KANGAROO
-35.42187358,149.0608579,SOWARD WAY,EASTERN GREY KANGAROO
-35.32834911,149.11017919999998,,EASTERN GREY KANGAROO
-35.22887603,149.1669661,ANTILL STREET,EASTERN GREY KANGAROO
-35.3200114,149.06125269999998,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.19474665,149.1036468,,EASTERN GREY KANGAROO
-35.35360723,149.07672219999998,EGGLESTON CRESCENT,EASTERN GREY KANGAROO
-35.270422100000005,149.1981521,,EASTERN GREY KANGAROO
-35.36422082,149.1275437,MUGGA LANE,EASTERN GREY KANGAROO
-35.31368959,149.1013022,ADELAIDE AVENUE,EASTERN GREY KANGAROO
-35.25226014,149.1614058,MADIGAN STREET,EASTERN GREY KANGAROO
-35.24962993,149.1642147,MAITLAND STREET,EASTERN GREY KANGAROO
-35.26667964,149.0547341,COULTER DRIVE,EASTERN GREY KANGAROO
-35.39386125,149.15792140000002,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.15816392,149.1537979,BUCHAN CRESCENT,EASTERN GREY KANGAROO
-35.33870385,149.1741497,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.40972548,149.1350556,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.42141627,149.09784240000002,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.35838157,149.0690507,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.36687641,149.06286609999998,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.32060935,149.21240580000003,PIALLIGO AVENUE,EASTERN GREY KANGAROO
-35.34452117,149.19764990000002,YERRALEE ROAD,EASTERN GREY KANGAROO
-35.27583268,149.0875711,CASWELL DRIVE,EASTERN GREY KANGAROO
-35.34526729,149.112699,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.21882436,149.130535,SANDFORD STREET,EASTERN GREY KANGAROO
-35.18001187,149.1085999,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.25635923,149.02694630000002,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.20058409,149.0988753,DIGBY CIRCUIT,EASTERN GREY KANGAROO
-35.24305508,149.1010468,BRAYBROOKE STREET,EASTERN GREY KANGAROO
-35.42106516,149.0715518,ANKETELL STREET,EASTERN GREY KANGAROO
-35.38953469,149.16421709999997,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.35521462,149.16493590000002,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.34567259,149.1160196,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.31268848,149.085135,COTTER ROAD,EASTERN GREY KANGAROO
-35.3957404,149.1045708,ERINDALE DRIVE,EASTERN GREY KANGAROO
-35.33956738,149.179714,CANBERRA AVENUE,EASTERN GREY KANGAROO
-35.38977949,149.13318710000001,LONG GULLY ROAD,EASTERN GREY KANGAROO
-35.26378056,149.0712238,WYBALENA GROVE,EASTERN GREY KANGAROO
-35.22930277,149.16494550000002,ASPINALL STREET,EASTERN GREY KANGAROO
-35.26972907,149.1402355,GIRRAHWEEN STREET,EASTERN GREY KANGAROO
-35.24712185,149.152719,PHILLIP AVENUE,EASTERN GREY KANGAROO
-35.34442937,149.19253730000003,CANBERRA AVENUE,EASTERN GREY KANGAROO
-35.33503602,149.122127,MUGGA WAY,EASTERN GREY KANGAROO
-35.40262729,149.1311699,SCHINCKEL PLACE,EASTERN GREY KANGAROO
-35.4114711,149.1150043,CASTLETON CRESCENT,EASTERN GREY KANGAROO
-35.34565287,149.13889730000002,MUGGA LANE,EASTERN GREY KANGAROO
-35.4054053,149.06480980000003,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.32138536,149.0639967,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.21349995,149.1877698,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.3435675,149.1598654,SIR HAROLD RAGGATT DRIVE,WALLABY
-35.23332325,149.0923542,BALDWIN DRIVE,EASTERN GREY KANGAROO
-35.44556468,149.13070430000002,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.35318858,149.1446454,NARRABUNDAH LANE,EASTERN GREY KANGAROO
-35.24729163,149.0690218,DODGSHUN COURT,EASTERN GREY KANGAROO
-35.25052838,149.10797549999998,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.16691368,149.137929,MULLIGANS FLAT ROAD,EASTERN GREY KANGAROO
-35.19893435,149.10180830000002,ABENA AVENUE,EASTERN GREY KANGAROO
-35.16575138,149.146369,JESSIE STREET,EASTERN GREY KANGAROO
-35.31440207,149.1167725,NORMANBY CRESCENT,EASTERN GREY KANGAROO
-35.40580727,149.14086719999997,HOGBEN STREET,EASTERN GREY KANGAROO
-35.34217257,149.1229529,MUGGA WAY,EASTERN GREY KANGAROO
-35.38737957,149.1693936,MONARO HIGHWAY,WALLABY
-35.32986004,149.17319709999998,LYELL STREET,EASTERN GREY KANGAROO
-35.38290349,149.0797325,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.30533635,149.0315249,WYNDHAM AVENUE,EASTERN GREY KANGAROO
-35.22261139,149.1443145,FLEMINGTON ROAD,EASTERN GREY KANGAROO
-35.36584128,149.06372340000001,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.35813299,149.0691993,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.35027698,149.0699771,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.276771000000004,149.0756944,BINDUBI STREET,EASTERN GREY KANGAROO
-35.29067379,148.9143429,,EASTERN GREY KANGAROO
-35.44710579,149.0792511,PREDDEY WAY,EASTERN GREY KANGAROO
-35.22169245,149.06368510000001,CAHALAN PLACE,EASTERN GREY KANGAROO
-35.40519332,149.1440027,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.4061711,149.14047240000002,HOGBEN STREET,EASTERN GREY KANGAROO
-35.30992497,149.1161748,ADELAIDE AVENUE,SWAMP WALLABY
-35.26006207,149.0967,BELCONNEN WAY,EASTERN GREY KANGAROO
-35.34610872,149.20637209999998,CANBERRA AVENUE,EASTERN GREY KANGAROO
-35.23906331,149.1674612,,EASTERN GREY KANGAROO
-35.23474335,149.1663055,ANTILL STREET,EASTERN GREY KANGAROO
-35.31968525,148.99913569999998,,EASTERN GREY KANGAROO
-35.41412774,149.1282106,MEAD STREET,EASTERN GREY KANGAROO
-35.44287916,149.0980206,THARWA DRIVE,EASTERN GREY KANGAROO
-35.36652614,149.05238400000002,NAMATJIRA DRIVE,EASTERN GREY KANGAROO
-35.38548958,149.21283689999999,,EASTERN GREY KANGAROO
-35.22409913,149.1003574,BALDWIN DRIVE,EASTERN GREY KANGAROO
-35.40189155,149.1526186,COURANGA CRESCENT,EASTERN GREY KANGAROO
-35.21940747,149.09796269999998,BALDWIN DRIVE,EASTERN GREY KANGAROO
-35.22113977,149.1296809,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.44486094,149.1036925,FIDGE STREET,EASTERN GREY KANGAROO
-35.24853971,149.1088476,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.37897562,149.07418930000003,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.37868746,149.0721447,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.27590975,149.14404319999997,WOLSELEY DRIVE,EASTERN GREY KANGAROO
-35.20150601,149.13255619999998,OODGEROO AVENUE,EASTERN GREY KANGAROO
-35.34588422,149.1174148,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.34589879999999,149.1173746,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.38400925,149.0937054,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.26063832,149.26307580000002,SUTTON ROAD,EASTERN GREY KANGAROO
-35.38377802,149.11800319999998,LONG GULLY ROAD,EASTERN GREY KANGAROO
-35.29525143,149.25512780000003,SUTTON ROAD,EASTERN GREY KANGAROO
-35.28580627,149.1931855,MAJURA ROAD,EASTERN GREY KANGAROO
-35.32985754,149.1227577,FLINDERS WAY,EASTERN GREY KANGAROO
-35.44511216,149.1116989,O'CONNOR CIRCUIT,EASTERN GREY KANGAROO
-35.44745998,149.11368169999997,COCHRANE CRESCENT,EASTERN GREY KANGAROO
-35.26423178,149.14697769999998,EBDEN STREET,EASTERN GREY KANGAROO
-35.279264399999995,149.1457739,TRELOAR CRESCENT,EASTERN GREY KANGAROO
-35.24147741,149.1062726,GINNINDERRA DRIVE,EASTERN GREY KANGAROO
-35.28007,149.1458702,TRELOAR CRESCENT,EASTERN GREY KANGAROO
-35.28266488,149.14862659999997,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.40400323,149.146225,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.2600008,149.11874530000003,PEEL STREET,EASTERN GREY KANGAROO
-35.29414519,149.0351654,COPPINS CROSSING ROAD,EASTERN GREY KANGAROO
-35.20544168,149.2002069,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.28449645,149.16073909999997,MOUNT AINSLIE DRIVE,EASTERN GREY KANGAROO
-35.42396705,149.0770696,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.2846549,149.1689313,NORTHCOTT DRIVE,EASTERN GREY KANGAROO
-35.281389399999995,149.1507898,TRELOAR CRESCENT,EASTERN GREY KANGAROO
-35.24794229,149.16670219999997,RICHARDS STREET,EASTERN GREY KANGAROO
-35.32270578,149.05784780000002,MCCONCHIE CIRCUIT,EASTERN GREY KANGAROO
-35.21973428,149.1961216,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.34643171,149.11987280000002,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.4055943,149.1410079,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.34542889,149.1143709,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.16835844,149.09762680000003,ALICE CLARKE STREET,EASTERN GREY KANGAROO
-35.31299093,149.03263159999997,OPPERMAN AVENUE,EASTERN GREY KANGAROO
-35.33281215,149.1223329,MUGGA WAY,EASTERN GREY KANGAROO
-35.28590203,149.1666988,NORTHCOTT DRIVE,EASTERN GREY KANGAROO
-35.30206196,149.1548581,MORSHEAD DRIVE,EASTERN GREY KANGAROO
-35.40495019,149.14471650000002,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.28613269,149.16373480000001,TRUSCOTT STREET,EASTERN GREY KANGAROO
-35.24856654,149.06860590000002,BENJAMIN WAY,EASTERN GREY KANGAROO
-35.24344138,149.12683700000002,MOUAT STREET,EASTERN GREY KANGAROO
-35.28047228,149.1463594,LIMESTONE AVENUE,EASTERN GREY KANGAROO
-35.35067960000001,149.135784,MUGGA LANE,EASTERN GREY KANGAROO
-35.32225245,149.0652034,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.15061808,149.1442551,IDA WEST STREET,EASTERN GREY KANGAROO
-35.25615,149.16046269999998,PHILLIP AVENUE,EASTERN GREY KANGAROO
-35.32240208,149.0635375,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.45786907,149.09721000000002,CHARTERISVILLE AVENUE,EASTERN GREY KANGAROO
-35.335983399999996,149.0250934,,EASTERN GREY KANGAROO
-35.26718774,149.1386939,HARGRAVES CRESCENT,EASTERN GREY KANGAROO
-35.38705919,149.12160740000002,LONG GULLY ROAD,EASTERN GREY KANGAROO
-35.22546205,149.1621254,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.37931712,149.1124799,HAGELTHORN STREET,EASTERN GREY KANGAROO
-35.35594713,149.1009646,DUNOON STREET,EASTERN GREY KANGAROO
-35.275000899999995,148.97148869999998,URIARRA ROAD,EASTERN GREY KANGAROO
-35.237983,149.16635780000001,ANTILL STREET,EASTERN GREY KANGAROO
-35.47154553,149.1022428,WHEELWRIGHT CRESCENT,EASTERN GREY KANGAROO
-35.34999468,149.12547780000003,,EASTERN GREY KANGAROO
-35.30094712,149.01014809999998,URIARRA ROAD,EASTERN GREY KANGAROO
-35.34583619,149.11509009999997,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.34751977,149.12658530000002,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.26565937,149.033758,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.2908843,149.18217959999998,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.27923417,149.08403380000001,GLENLOCH INTERCHANGE,EASTERN GREY KANGAROO
-35.36469043,149.1277747,MUGGA LANE,EASTERN GREY KANGAROO
-35.32928981,149.081753,THEODORE STREET,EASTERN GREY KANGAROO
-35.33146114,149.0644889,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.269554799999995,149.1470655,EBDEN STREET,EASTERN GREY KANGAROO
-35.26934214,149.1469115,EBDEN STREET,EASTERN GREY KANGAROO
-35.182306200000006,149.127396,MARGANY CLOSE,EASTERN GREY KANGAROO
-35.34433993,149.1375536,MUGGA LANE,EASTERN GREY KANGAROO
-35.30071105,149.0664313,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.25115986,149.15447719999997,PHILLIP AVENUE,EASTERN GREY KANGAROO
-35.31339778,149.0294165,ADMIRAL PLACE,EASTERN GREY KANGAROO
