CREATED_DATE,SPECIES,ROAD_NAME,LATITUDE,LONGITUDE
07/20/2017 01:22:00 AM,EASTERN GREY KANGAROO,DYETT CIRCUIT,-35.45507583,149.1167508
07/20/2017 02:28:00 AM,EASTERN GREY KANGAROO,CRETE ROAD,-35.288705,149.168083
07/20/2017 03:55:00 AM,,FAIRBAIRN AVENUE,-35.29666534,149.175101
07/20/2017 04:12:00 AM,EASTERN GREY KANGAROO,BALDWIN DRIVE,-35.220149,149.0992237
07/20/2017 05:00:00 AM,EASTERN GREY KANGAROO,PHILLIP AVENUE,-35.25412863,149.1608391
07/20/2017 08:54:00 AM,EASTERN GREY KANGAROO,LIMESTONE AVENUE,-35.28036971,149.145901
07/20/2017 09:30:00 AM,EASTERN GREY KANGAROO,DJERRKURA STREET,-35.15372001,149.1438999
07/20/2017 10:27:00 AM,EASTERN GREY KANGAROO,OPPERMAN AVENUE,-35.3134324,149.0320143
06/09/2018 02:14:00 AM,BRUSHTAIL POSSUM,ELLIS PLACE,-35.25855388,149.0594234
06/09/2018 11:28:00 PM,OTHER,GUNGAHLIN DRIVE,-35.2232097,149.1273325
06/11/2018 05:33:00 AM,WOMBAT,,-35.40207001,149.0587208
06/11/2018 05:33:00 AM,WOMBAT,THARWA DRIVE,-35.50838585,149.0693952
06/13/2018 03:21:00 AM,WOMBAT,PINE ISLAND ROAD,-35.4257043,149.06732
02/18/2018 07:50:00 AM,BRUSHTAIL POSSUM,DODDS PLACE,-35.23193632,149.1520076
02/20/2018 11:36:00 PM,BRUSHTAIL POSSUM,VICARS STREET,-35.2097717,149.1394575
02/28/2018 01:31:00 AM,OTHER,,-35.30884249,149.083359
03/08/2018 11:27:00 PM,BRUSHTAIL POSSUM,FORBES STREET,-35.26876146,149.1294653
03/16/2018 10:28:00 PM,OTHER,PARKES WAY,-35.2854796,149.124284
03/21/2018 11:09:00 PM,BRUSHTAIL POSSUM,ANTILL STREET,-35.22797223,149.1665916
04/02/2018 08:00:00 PM,BRUSHTAIL POSSUM,BELCONNEN WAY,-35.25784602,149.0910275
04/03/2018 04:19:00 AM,BRUSHTAIL POSSUM,WALU STREET,-35.26023155,149.0807532
04/07/2018 02:07:00 AM,OTHER,ATHLLON DRIVE,-35.40568803,149.0634476
03/27/2018 08:39:00 AM,WOMBAT,GLENLOCH INTERCHANGE,-35.2872611,149.0815031
04/09/2018 02:56:00 AM,OTHER,JERRABOMBERRA AVENUE,-35.34045242,149.1512635
04/11/2018 01:19:00 AM,OTHER,DAVE MCINNES ROAD,-35.32048058,149.0252306
04/11/2018 11:58:00 PM,BRUSHTAIL POSSUM,KILBY CRESCENT,-35.24865386,149.0545933
07/20/2017 10:22:00 PM,EASTERN GREY KANGAROO,,-35.3223501,149.1917262
07/20/2017 11:45:00 PM,OTHER,CASWELL DRIVE,-35.26938362,149.0878603
07/21/2017 12:34:00 AM,EASTERN GREY KANGAROO,KIRKPATRICK STREET,-35.32214847,149.0537998
07/21/2017 07:22:00 PM,EASTERN GREY KANGAROO,KURINGA DRIVE,-35.18485128,149.0742043
07/21/2017 10:53:00 PM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.2170822,149.1831239
07/22/2017 12:16:00 AM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.21334229,149.1892198
07/22/2017 02:36:00 AM,EASTERN GREY KANGAROO,TRELOAR CRESCENT,-35.27949852,149.1488324
07/22/2017 03:35:00 AM,EASTERN GREY KANGAROO,CAPITAL CIRCLE,-35.3054384,149.1226549
07/22/2017 03:49:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.30963402,149.0617275
07/22/2017 03:58:00 AM,EASTERN GREY KANGAROO,GUNGAHLIN DRIVE,-35.22738817,149.1195073
07/22/2017 04:04:00 AM,WALLABY,GUNGAHLIN DRIVE,-35.25423699,149.0937911
07/27/2017 01:53:00 AM,EASTERN GREY KANGAROO,DJERRKURA STREET,-35.15342301,149.1432378
07/27/2017 02:22:00 AM,EASTERN GREY KANGAROO,FAIRBAIRN AVENUE,-35.28763045,149.1660762
07/27/2017 03:30:00 AM,EASTERN GREY KANGAROO,WILLIAM HOVELL DRIVE,-35.26961529,149.0430697
07/27/2017 04:53:00 AM,EASTERN GREY KANGAROO,BUILDER CRESCENT,-35.44332639,149.1190701
07/27/2017 05:45:00 AM,EASTERN GREY KANGAROO,NICKLIN CRESCENT,-35.39863066,149.1170457
07/27/2017 05:45:00 AM,EASTERN GREY KANGAROO,DIXON DRIVE,-35.32895313,149.0511784
07/27/2017 08:41:00 AM,EASTERN GREY KANGAROO,PERTH AVENUE,-35.30383197,149.1139492
07/28/2017 02:30:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.37819226,149.0931953
07/28/2017 02:30:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.42307736,149.0683935
07/28/2017 02:33:00 AM,EASTERN GREY KANGAROO,STONEHAVEN CRESCENT,-35.31891648,149.112763
07/28/2017 03:28:00 AM,EASTERN GREY KANGAROO,MOUNT STROMLO ROAD,-35.31936293,149.0096809
07/28/2017 10:32:00 AM,EASTERN GREY KANGAROO,PHILLIP AVENUE,-35.25348732,149.1598283
07/28/2017 10:35:00 AM,EASTERN GREY KANGAROO,HORSE PARK DRIVE,-35.15182472,149.1143774
07/28/2017 10:07:00 PM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.38433792,149.0832958
07/28/2017 10:51:00 PM,EASTERN GREY KANGAROO,HINGSTON CLOSE,-35.43231205,149.086267
07/28/2017 11:06:00 PM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.41226847,149.0621525
07/28/2017 11:42:00 PM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.38560637,149.0963056
07/28/2017 11:43:00 PM,,NICKLIN CRESCENT,-35.39855799,149.1174462
07/29/2017 12:17:00 AM,EASTERN GREY KANGAROO,CONIGRAVE PLACE,-35.4309496,149.0801003
07/22/2017 04:13:00 AM,WALLAROO,CASWELL DRIVE,-35.2733049,149.0880921
07/22/2017 04:45:00 AM,EASTERN GREY KANGAROO,COPPINS CROSSING ROAD,-35.26944249,149.0518822
07/22/2017 05:04:00 AM,EASTERN GREY KANGAROO,GLENLOCH INTERCHANGE,-35.27776663,149.0799443
07/22/2017 05:07:00 AM,EASTERN GREY KANGAROO,GLENLOCH INTERCHANGE,-35.27853983,149.0848198
04/12/2018 01:37:00 AM,BRUSHTAIL POSSUM,DIDDAMS CLOSE,-35.22881838,149.0747389
04/13/2018 05:18:00 AM,BRUSHTAIL POSSUM,MACPHERSON STREET,-35.2645846,149.1219366
04/16/2018 11:43:00 PM,OTHER,ANCHORAGE STREET,-35.18852832,149.1595309
04/17/2018 03:13:00 AM,WOMBAT,CASWELL DRIVE,-35.27652805,149.0872473
04/17/2018 11:07:00 PM,WOMBAT,TIDBINBILLA ROAD,-35.46008133,149.0186346
07/23/2017 12:08:00 AM,EASTERN GREY KANGAROO,ENDEAVOUR STREET,-35.34015064,149.1224262
07/23/2017 02:38:00 AM,EASTERN GREY KANGAROO,RED HILL DRIVE,-35.32675585,149.1157441
07/23/2017 04:01:00 AM,EASTERN GREY KANGAROO,MUGGA LANE,-35.35438742,149.133191
07/23/2017 05:59:00 AM,EASTERN GREY KANGAROO,,-35.19967152,149.0987447
07/23/2017 07:44:00 AM,EASTERN GREY KANGAROO,BAYLY PLACE,-35.40890363,149.1279885
07/23/2017 10:47:00 AM,EASTERN GREY KANGAROO,BINDUBI STREET,-35.27216389,149.075596
07/23/2017 02:28:00 PM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.34794388,149.0712022
07/23/2017 09:38:00 PM,EASTERN GREY KANGAROO,MAJURA ROAD,-35.28014798,149.1941063
07/23/2017 10:38:00 PM,EASTERN GREY KANGAROO,TRELOAR CRESCENT,-35.28005064,149.1454239
07/24/2017 01:09:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.42429858,149.0679538
07/24/2017 01:10:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.42416676,149.068977
07/24/2017 12:38:00 PM,EASTERN GREY KANGAROO,GARRAN PLACE,-35.34328695,149.1089384
07/22/2017 05:21:00 AM,EASTERN GREY KANGAROO,HORSE PARK DRIVE,-35.21338456,149.1817358
07/22/2017 07:55:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.38136516,149.0939525
07/22/2017 12:49:00 PM,EASTERN GREY KANGAROO,AINSWORTH STREET,-35.35366843,149.0962365
07/22/2017 12:50:00 PM,EASTERN GREY KANGAROO,NICKLIN CRESCENT,-35.39665087,149.1194997
07/22/2017 08:44:00 PM,EASTERN GREY KANGAROO,POINT HUT ROAD,-35.44921297,149.0494991
07/22/2017 09:59:00 PM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.20761815,149.1927663
07/22/2017 10:23:00 PM,EASTERN GREY KANGAROO,BALDWIN DRIVE,-35.21952585,149.0988348
07/22/2017 11:49:00 PM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.38084643,149.0937312
08/03/2017 09:43:00 PM,EASTERN GREY KANGAROO,CHISHOLM STREET,-35.27134307,149.1464045
08/03/2017 10:23:00 PM,EASTERN GREY KANGAROO,,-35.18637792,149.0875265
08/03/2017 10:46:00 PM,EASTERN GREY KANGAROO,HORSE PARK DRIVE,-35.15247083,149.1163591
08/04/2017 01:15:00 AM,EASTERN GREY KANGAROO,LADY DENMAN DRIVE,-35.28456758,149.0872415
08/04/2017 02:33:00 AM,WALLABY,,-35.16847469,149.1653005
08/04/2017 01:24:00 PM,EASTERN GREY KANGAROO,GINNINDERRA DRIVE,-35.23409092,149.0879162
08/04/2017 08:33:00 PM,EASTERN GREY KANGAROO,CUNNINGHAM STREET,-35.31806799,149.1467815
08/04/2017 09:44:00 PM,EASTERN GREY KANGAROO,MAJURA ROAD,-35.28670893,149.1929457
08/04/2017 10:23:00 PM,EASTERN GREY KANGAROO,MAJURA PARKWAY,-35.22401667,149.1963849
08/04/2017 11:55:00 PM,EASTERN GREY KANGAROO,KINGS HIGHWAY,-35.32668491,149.3718726
08/05/2017 12:47:00 AM,EASTERN GREY KANGAROO,,-35.41067408,149.1220939
08/05/2017 12:48:00 AM,EASTERN GREY KANGAROO,FIDGE STREET,-35.44530254,149.1046503
08/05/2017 12:48:00 AM,EASTERN GREY KANGAROO,,-35.44684824,149.1105007
08/05/2017 12:49:00 AM,EASTERN GREY KANGAROO,HOLLWAY STREET,-35.44536835,149.0991119
08/05/2017 12:49:00 AM,EASTERN GREY KANGAROO,LAWRENCE WACKETT CRESCENT,-35.44223853,149.120905
08/05/2017 01:06:00 AM,EASTERN GREY KANGAROO,YIDAKI WAY,-35.15608231,149.1184194
08/05/2017 01:27:00 AM,EASTERN GREY KANGAROO,MULLIGANS FLAT ROAD,-35.1536283,149.1539036
08/05/2017 01:38:00 AM,EASTERN GREY KANGAROO,LANYON DRIVE,-35.38107692,149.1780117
08/05/2017 01:53:00 AM,EASTERN GREY KANGAROO,PHILLIP AVENUE,-35.25034913,149.1555851
08/05/2017 01:59:00 AM,EASTERN GREY KANGAROO,FOVEAUX STREET,-35.26513488,149.147955
08/05/2017 04:32:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.412562,149.0613892
08/05/2017 07:15:00 AM,EASTERN GREY KANGAROO,STONEHAVEN CRESCENT,-35.31914974,149.1126956
08/05/2017 07:29:00 PM,EASTERN GREY KANGAROO,DONALDSON STREET,-35.27288424,149.1425544
08/05/2017 07:30:00 PM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.41191071,149.0615353
08/05/2017 11:01:00 PM,EASTERN GREY KANGAROO,LEARMONTH DRIVE,-35.40347732,149.0620864
08/05/2017 11:29:00 PM,EASTERN GREY KANGAROO,LA PEROUSE STREET,-35.33651542,149.1217577
08/06/2017 01:31:00 AM,EASTERN GREY KANGAROO,AMY ACKMAN STREET,-35.15912749,149.1513036
08/06/2017 04:29:00 AM,EASTERN GREY KANGAROO,POINT HUT ROAD,-35.45579515,149.0781222
08/06/2017 09:29:00 PM,EASTERN GREY KANGAROO,SUTTON ROAD,-35.3270162,149.2382424
08/06/2017 11:56:00 PM,EASTERN GREY KANGAROO,DJERRKURA STREET,-35.15377359,149.1432304
08/06/2017 11:58:00 PM,EASTERN GREY KANGAROO,FAIRBAIRN AVENUE,-35.29151723,149.1700763
08/07/2017 04:44:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.37606677,149.0939405
08/07/2017 08:47:00 AM,EASTERN GREY KANGAROO,MAJURA ROAD,-35.26731909,149.1968479
08/07/2017 04:45:00 PM,EASTERN GREY KANGAROO,DONALDSON STREET,-35.27318316,149.1423143
08/12/2017 01:15:00 PM,EASTERN GREY KANGAROO,LEARMONTH DRIVE,-35.40309616,149.0633115
08/08/2017 02:45:00 PM,EASTERN GREY KANGAROO,GINNINDERRA DRIVE,-35.23421272,149.0898893
08/08/2017 04:54:00 PM,EASTERN GREY KANGAROO,JANSZ CRESCENT,-35.33079234,149.1304903
08/08/2017 10:11:00 PM,EASTERN GREY KANGAROO,COTTER ROAD,-35.33109672,149.0101726
08/08/2017 10:36:00 PM,EASTERN GREY KANGAROO,UNWIN STREET,-35.3282759,149.0595771
08/08/2017 11:26:00 PM,EASTERN GREY KANGAROO,MUGGA LANE,-35.35084873,149.135358
08/08/2017 11:33:00 PM,EASTERN GREY KANGAROO,DJERRKURA STREET,-35.15213433,149.1445332
08/09/2017 03:44:00 AM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.38087973,149.0783143
08/09/2017 03:59:00 AM,WALLAROO,MOUNT STROMLO ROAD,-35.32791582,149.0171182
08/09/2017 04:15:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.32205263,149.0639586
08/09/2017 04:39:00 AM,EASTERN GREY KANGAROO,DALRYMPLE STREET,-35.34452482,149.1377652
08/09/2017 05:04:00 AM,EASTERN GREY KANGAROO,LONG GULLY ROAD,-35.38439787,149.120066
08/09/2017 05:38:00 AM,EASTERN GREY KANGAROO,INGAMELLS STREET,-35.3379575,149.1040149
08/09/2017 07:44:00 AM,EASTERN GREY KANGAROO,BOUNDARY ROAD,-35.29503387,149.0599172
08/09/2017 08:38:00 AM,EASTERN GREY KANGAROO,CHEEL PLACE,-35.3768114,149.1092204
08/09/2017 09:32:00 AM,EASTERN GREY KANGAROO,DRAKEFORD DRIVE,-35.43138667,149.0868421
08/09/2017 12:02:00 PM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.44357842,149.0997279
08/09/2017 12:31:00 PM,EASTERN GREY KANGAROO,MAJURA ROAD,-35.26882462,149.1961227
08/09/2017 09:35:00 PM,EASTERN GREY KANGAROO,MAJURA PARKWAY,-35.23360317,149.1951917
08/09/2017 09:36:00 PM,EASTERN GREY KANGAROO,DRAKE-BROCKMAN DRIVE,-35.23388475,149.0209751
08/09/2017 10:24:00 PM,EASTERN GREY KANGAROO,BELCONNEN WAY,-35.25959353,149.093191
08/10/2017 12:52:00 AM,EASTERN GREY KANGAROO,HECTOR MCINTOSH GROVE,-35.21685484,149.1942005
08/10/2017 05:11:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.4058969,149.0637683
08/10/2017 05:12:00 AM,EASTERN GREY KANGAROO,HINDMARSH DRIVE,-35.34396239,149.1516086
08/10/2017 05:12:00 AM,EASTERN GREY KANGAROO,BARR SMITH AVENUE,-35.42655773,149.0737459
08/10/2017 08:32:00 AM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.38482173,149.0949213
08/11/2017 10:49:00 PM,EASTERN GREY KANGAROO,GLADSTONE STREET,-35.17442617,149.0626028
08/11/2017 11:56:00 PM,EASTERN GREY KANGAROO,PATERSON STREET,-35.26889313,149.1429055
08/12/2017 12:35:00 AM,EASTERN GREY KANGAROO,,-35.2969994,149.0005141
08/12/2017 01:06:00 AM,EASTERN GREY KANGAROO,MACFARLAND CRESCENT,-35.36318537,149.0818555
08/12/2017 01:07:00 AM,EASTERN GREY KANGAROO,URIARRA ROAD,-35.29616986,149.0026027
08/12/2017 01:25:00 AM,EASTERN GREY KANGAROO,BEAUMARIS STREET,-35.46546753,149.1040403
08/12/2017 08:52:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.34778575,149.0719039
08/12/2017 11:34:00 AM,EASTERN GREY KANGAROO,BEASLEY STREET,-35.37178005,149.0981404
08/12/2017 12:05:00 PM,EASTERN GREY KANGAROO,MOUNT STROMLO ROAD,-35.32730502,149.0019504
07/18/2017 04:27:00 AM,EASTERN GREY KANGAROO,OODGEROO AVENUE,-35.20297736,149.1326398
07/18/2017 07:28:00 AM,EASTERN GREY KANGAROO,BINDUBI STREET,-35.27401547,149.0759246
07/18/2017 08:22:00 AM,EASTERN GREY KANGAROO,BARTON HIGHWAY,-35.181616,149.0738882
07/18/2017 10:35:00 PM,EASTERN GREY KANGAROO,COTTER ROAD,-35.31649263,149.073063
07/19/2017 03:54:00 AM,EASTERN GREY KANGAROO,COTTER ROAD,-35.32143742,149.0577367
07/19/2017 08:08:00 AM,EASTERN GREY KANGAROO,WAKEFIELD AVENUE,-35.26131744,149.1359863
07/19/2017 08:38:00 AM,EASTERN GREY KANGAROO,MACFARLAND CRESCENT,-35.3563681,149.0754121
07/19/2017 08:54:00 PM,EASTERN GREY KANGAROO,ANTILL STREET,-35.23785173,149.1662371
07/19/2017 11:02:00 PM,EASTERN GREY KANGAROO,,-35.38643096,149.1423486
07/19/2017 11:04:00 PM,EASTERN GREY KANGAROO,MUGGA LANE,-35.37032298,149.1306468
07/20/2017 12:18:00 AM,EASTERN GREY KANGAROO,ERINDALE DRIVE,-35.38455082,149.1165778
07/11/2017 01:46:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.31363453,149.0626047
07/11/2017 01:56:00 AM,EASTERN GREY KANGAROO,COTTER ROAD,-35.32714382,149.0474079
07/11/2017 02:42:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.3762131,149.0929102
07/11/2017 09:54:00 AM,EASTERN GREY KANGAROO,KAMBAH POOL ROAD,-35.38130795,149.0434335
07/11/2017 08:56:00 PM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.32609636,149.063793
07/11/2017 09:27:00 PM,EASTERN GREY KANGAROO,CASWELL DRIVE,-35.27173331,149.0880698
07/12/2017 01:07:00 AM,WALLABY,ADELAIDE AVENUE,-35.30953147,149.119693
07/12/2017 09:11:00 AM,EASTERN GREY KANGAROO,HINDMARSH DRIVE,-35.3453166,149.1147134
07/12/2017 11:32:00 AM,EASTERN GREY KANGAROO,DWYER STREET,-35.2616626,149.0676142
07/12/2017 01:49:00 PM,EASTERN GREY KANGAROO,HORSE PARK DRIVE,-35.15366311,149.1221014
07/12/2017 10:44:00 PM,EASTERN GREY KANGAROO,BELCONNEN WAY,-35.25950103,149.0929824
07/12/2017 10:48:00 PM,EASTERN GREY KANGAROO,JASPER CLOSE,-35.43268298,149.0938616
07/12/2017 11:14:00 PM,EASTERN GREY KANGAROO,ROWLAND REES CRESCENT,-35.41957724,149.0623411
07/13/2017 02:00:00 AM,EASTERN GREY KANGAROO,STONEHAVEN CRESCENT,-35.31943012,149.1131186
08/10/2017 08:45:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.40996087,149.0622666
08/10/2017 02:23:00 PM,EASTERN GREY KANGAROO,STOCKDILL DRIVE,-35.23619702,148.9981083
08/11/2017 12:12:00 AM,EASTERN GREY KANGAROO,COTTER ROAD,-35.3157203,149.077193
08/11/2017 12:26:00 AM,EASTERN GREY KANGAROO,MOUNT STROMLO ROAD,-35.32569113,149.01224
08/11/2017 01:01:00 AM,EASTERN GREY KANGAROO,MAJURA PARKWAY,-35.21932555,149.1953507
08/11/2017 01:02:00 AM,EASTERN GREY KANGAROO,CRETE ROAD,-35.28782082,149.1666725
08/11/2017 01:02:00 AM,EASTERN GREY KANGAROO,LIMESTONE AVENUE,-35.28091966,149.1468038
08/11/2017 01:04:00 AM,EASTERN GREY KANGAROO,BINDUBI STREET,-35.27136884,149.0751896
08/07/2017 09:32:00 PM,EASTERN GREY KANGAROO,SOMERS CRESCENT,-35.31239002,149.120596
08/07/2017 11:37:00 PM,EASTERN GREY KANGAROO,GOWRIE DRIVE,-35.32162085,149.1105811
08/07/2017 11:40:00 PM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.3045027,149.0634346
08/07/2017 11:48:00 PM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.30968338,149.0616932
08/07/2017 11:57:00 PM,EASTERN GREY KANGAROO,BINDUBI STREET,-35.2767928,149.0764697
08/08/2017 12:24:00 AM,EASTERN GREY KANGAROO,MORSHEAD DRIVE,-35.30198538,149.1545761
08/08/2017 12:34:00 AM,EASTERN GREY KANGAROO,CRETE ROAD,-35.28822724,149.167888
08/08/2017 12:35:00 AM,EASTERN GREY KANGAROO,HOGBEN STREET,-35.40641006,149.1402601
08/08/2017 12:56:00 AM,EASTERN GREY KANGAROO,GENERAL BRIDGES DRIVE,-35.29158836,149.1702498
08/08/2017 01:49:00 AM,EASTERN GREY KANGAROO,BARTON HIGHWAY,-35.16066405,149.0617164
08/08/2017 02:26:00 AM,EASTERN GREY KANGAROO,BEALE CRESCENT,-35.32544742,149.0898984
08/08/2017 02:27:00 AM,EASTERN GREY KANGAROO,ISABELLA DRIVE,-35.40850481,149.1364889
08/08/2017 05:19:00 AM,EASTERN GREY KANGAROO,DALRYMPLE STREET,-35.3444555,149.1387008
08/08/2017 05:20:00 AM,EASTERN GREY KANGAROO,HINDMARSH DRIVE,-35.34684814,149.120474
08/08/2017 09:03:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.38390191,149.0922742
08/08/2017 09:15:00 AM,EASTERN GREY KANGAROO,LEARMONTH DRIVE,-35.39309306,149.0431471
08/08/2017 02:45:00 PM,EASTERN GREY KANGAROO,GINNINDERRA DRIVE,-35.23428445,149.0893849
08/11/2017 08:58:00 AM,EASTERN GREY KANGAROO,URIARRA ROAD,-35.29734474,149.0036086
08/11/2017 09:25:00 AM,EASTERN GREY KANGAROO,EASTERN VALLEY WAY,-35.24970944,149.0750791
08/11/2017 09:49:00 AM,EASTERN GREY KANGAROO,BARR SMITH AVENUE,-35.4319401,149.0765188
08/11/2017 10:05:00 PM,EASTERN GREY KANGAROO,DRAKEFORD DRIVE,-35.42912171,149.0856777
08/11/2017 10:10:00 PM,EASTERN GREY KANGAROO,DRAKEFORD DRIVE,-35.42905868,149.0859548
08/11/2017 10:14:00 PM,EASTERN GREY KANGAROO,ARMBRUSTER STREET,-35.44092789,149.087261
08/11/2017 10:17:00 PM,EASTERN GREY KANGAROO,HARCUS CLOSE,-35.43935145,149.0890806
08/11/2017 10:48:00 PM,EASTERN GREY KANGAROO,NUDURR DRIVE,-35.197739,149.1309503
08/23/2017 02:44:00 PM,EASTERN GREY KANGAROO,CEREMONIAL ROAD,-35.29314285,149.1710466
08/23/2017 10:22:00 PM,EASTERN GREY KANGAROO,DRAKEFORD DRIVE,-35.44058113,149.0936637
08/23/2017 11:14:00 PM,EASTERN GREY KANGAROO,ADELAIDE AVENUE,-35.30859005,149.119801
08/23/2017 11:37:00 PM,EASTERN GREY KANGAROO,STOCKDILL DRIVE,-35.23967356,148.9924807
08/23/2017 11:38:00 PM,EASTERN GREY KANGAROO,EUGENE VINCENT STREET,-35.15687534,149.1417281
08/20/2017 01:52:00 AM,EASTERN GREY KANGAROO,BARTON HIGHWAY,-35.16764925,149.0600352
08/20/2017 02:30:00 AM,EASTERN GREY KANGAROO,GLENLOCH INTERCHANGE,-35.27816243,149.0804829
08/20/2017 02:49:00 AM,EASTERN GREY KANGAROO,GLENLOCH INTERCHANGE,-35.27976457,149.0855763
08/20/2017 05:33:00 AM,EASTERN GREY KANGAROO,EDMAN CLOSE,-35.22469442,149.0614678
08/20/2017 08:34:00 AM,EASTERN GREY KANGAROO,,-35.17094985,149.118472
08/20/2017 09:55:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.32055523,149.0615989
08/20/2017 09:26:00 PM,EASTERN GREY KANGAROO,MAJURA ROAD,-35.24200244,149.1940057
08/20/2017 09:28:00 PM,EASTERN GREY KANGAROO,MAJURA ROAD,-35.23776723,149.1974396
08/20/2017 09:29:00 PM,EASTERN GREY KANGAROO,MAJURA ROAD,-35.23772361,149.1972505
08/20/2017 09:42:00 PM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.22186891,149.1746424
08/20/2017 10:31:00 PM,EASTERN GREY KANGAROO,KINGS HIGHWAY,-35.32267235,149.3808304
08/20/2017 10:53:00 PM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.39907437,149.1517348
08/20/2017 10:53:00 PM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.39925942,149.1515057
08/20/2017 11:20:00 PM,EASTERN GREY KANGAROO,BARTON HIGHWAY,-35.22196512,149.1206848
08/20/2017 11:26:00 PM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.38592621,149.0963756
08/21/2017 01:17:00 AM,EASTERN GREY KANGAROO,FAIRBAIRN AVENUE,-35.28738183,149.165804
08/21/2017 08:53:00 AM,EASTERN GREY KANGAROO,WELLESLEY STREET,-35.16446146,149.1345458
08/21/2017 09:29:00 AM,EASTERN GREY KANGAROO,BEASLEY STREET,-35.37185693,149.0946017
08/21/2017 09:42:00 AM,EASTERN GREY KANGAROO,LAMBRIGG STREET,-35.37719884,149.1030419
08/21/2017 12:50:00 PM,EASTERN GREY KANGAROO,ERINDALE DRIVE,-35.38591279,149.116335
08/21/2017 08:28:00 PM,EASTERN GREY KANGAROO,SUTTON ROAD,-35.26260752,149.2631634
08/21/2017 09:14:00 PM,EASTERN GREY KANGAROO,CEREMONIAL ROAD,-35.29250712,149.1707056
07/30/2017 10:48:00 PM,EASTERN GREY KANGAROO,EASTERN VALLEY WAY,-35.24875196,149.0760298
07/30/2017 10:58:00 PM,EASTERN GREY KANGAROO,PORTEOUS CRESCENT,-35.44097587,149.1219211
07/30/2017 11:13:00 PM,EASTERN GREY KANGAROO,MAX HENRY CRESCENT,-35.40451173,149.1267239
07/30/2017 11:27:00 PM,EASTERN GREY KANGAROO,ERINDALE DRIVE,-35.39267605,149.1080978
07/30/2017 11:35:00 PM,EASTERN GREY KANGAROO,COBBADAH STREET,-35.3595535,149.10355
07/31/2017 06:18:00 AM,EASTERN GREY KANGAROO,KATER CLOSE,-35.40872798,149.1339177
07/31/2017 11:32:00 AM,EASTERN GREY KANGAROO,,-35.27976585,149.1517308
07/31/2017 09:40:00 PM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.38228405,149.0933195
07/31/2017 09:57:00 PM,EASTERN GREY KANGAROO,PHILLIP AVENUE,-35.25014908,149.1550136
07/31/2017 10:43:00 PM,EASTERN GREY KANGAROO,HELEN LEONARD CRESCENT,-35.16681355,149.1427506
07/31/2017 11:55:00 PM,EASTERN GREY KANGAROO,,-35.25175734,149.1772185
08/01/2017 01:50:00 AM,EASTERN GREY KANGAROO,OFFICER CRESCENT,-35.25638691,149.1503239
08/01/2017 06:19:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.42536153,149.0691289
08/01/2017 09:36:00 PM,EASTERN GREY KANGAROO,DUNROSSIL DRIVE,-35.31265187,149.0881083
08/01/2017 10:16:00 PM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.22387132,149.1683012
08/02/2017 09:04:00 AM,EASTERN GREY KANGAROO,FAIRBAIRN AVENUE,-35.289402,149.1689096
